Title,Date,ID,Comment,Comment_date,Channel,Like,Dislike,Comment_like
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,노형동워렌버핏,최악보다는 차악이 낫지...,1주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,ybn sjk jjn,강남이 잘 사는 이유가 있다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이결혼안함,최저임금-아파트값-lh ㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,JACK DAWSON,성공회대는 머냐... 괜히 나와서 그학교 학생들 더럽히지마라,2주 전,채널A 뉴스,2.6천,56,10
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김김상민,맞습니다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,어메이징어메이징,왕토형 말 너무 잘해,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,ABC D,편 갈라서 표 얻기 실패;; 다음 계획은 뭔가요??,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,puma7798 ha,어째든 정상화대가고 있네,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,M G.,이게 좋아만 할게 아니라 오히려 카드를 너무 빨리 뽑은 감도 있지 이렇게 중간결과 없었으면 다음 대선까지 민주당은 지각변동 있는줄도 모르고 대통령자리 넘겨줬을텐데 시간을 너무 많이줘버림,2주 전,채널A 뉴스,2.6천,56,6
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,정경현,이런상황만든거중김어준때문에생긴거도많다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,푸른백합,특별시 변화다는 것 국가가 한번 생각 해봐야 하는 시간이 왔다는 것,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,내동생,이제 집값도 잡히고. . 코로나도 잡히겠죠..,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,55,남자 알바자리가 상하차 노가다밖에 없냐 어떻게ㅋㅋㅋㅋ진짜 처음보는나라긴하네,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이준표,진봉이는 야당 심판 받었다는걸 모르나 편들기 대왕 진봉,2주 전,채널A 뉴스,2.6천,56,10
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,으음,제정신박혀있으면 이 상황 보고도 여당찍을려고 하겠냐,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박광희,70평생동안제일대만족함니다따불따봉 ㅡ,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,하나둘,세상에 싹쓸이 대한민국역사에서 이런적있었나요? 궁금하네요,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,사르코아,3:22 왕토좌..,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,브레이크쓰로우,보수당이 집권할때보다 더 살기가 힘드니.당연한 결과지.,2주 전,채널A 뉴스,2.6천,56,40
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,비얌,담배얘기는 쏙들어갔네,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Stone섬,2030=60 ㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,monggu yi,3:25 이분 메이플 대통령이신가요? 메이플고인물형님,4일 전(수정됨),채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,셰르빈,20대가 역사적 경험치가 낮다고 하는데오히려 공부하면 할수록 ㅂㅇㅅ는 뽑기 싫더라,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Roy Lionking,김예지의원의 말대로 여도 야도 모두 정신차리고 국민도 정신차리고 감시하며 질책할것은 하고 칭찬할것은 당연힌거고 각자의 역할을 하며 국가의 모든것이 정상적으로 운행되길 바랍니다 !!,2주 전,채널A 뉴스,2.6천,56,21
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,옳은,"왜 자꾸 지금 4,50 대 가 한 일을 2,30대 남자한테 책임을 무냐고",1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,백현기,결국은 시간이 지나보ㅏ야  아는것.,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Boochoo Jjijim,도쿄박 또 야스쿠니가서 기도하겠네 ㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Lark ho,한쪽이 망하면 어느 한쪽은 이득을 보는거지,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,실명,여가부 폐지 기각도 한몫했지 청원 가볍게무시됐고,2주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,J. Han,그래도 국힘이 옛날 꼰대당에서 많이 변화한게  단일화도 잡음없이 깔끔하게 해결하고 네거티브없이 정책설명하고 젊은층 얘기에 귀기울인건 진짜 잘 변화하고 있다는 청신호다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,bollinger band,20대여자표도 야당이 40퍼를 가져갔네ㅋㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,GH kim,전지현변호사님 왜이리 화나있으세요ㅋㅋ 눈에불이,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,북북춤할아버지,대선때 보자~,5일 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,마리사,2~30대 니들이 젤 똑똑하구나...40대가 미안하다 무식한 놈들 졸라 많아,2주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,석2김,“정치에 무감각한 국민이 받는 대가는 가장 저질스런 인간의 지배를 받는것이다”,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,lucky y,젊은 남자들이 이렇게까지 불만을 표하고 이런 결과가 나온단건 진짜 심각한거임 어릴때부터 남자가 그것도 못참아? 남자가 이건 해야지 등등 이런 말들에 익숙하게 커오면서 초중고대 졸업에 끝판왕인 군대에서 부조리와 억압 다 견디고 사회에 나온 남자가 대다수인데 그런 남자들이 불만을 표하고 티를 낸다? 갈때까지 간거임 ㅋㅋㅋㅋ 너무 참아줬지 이제까지,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Junho Lee,돌려 먹기 ㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,내레혼자죽진안갓어,ㅋㅋㅋㅋㅋㅋ   둘중 아무나 찍어도 답없는거아니냐??오세훈이가  예전시장질 할때   급식이들  잘 키워놧네,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,i qpop,아직도 기억나는게 학생때 가정선생님이 있었는데 그 쌤이 ''남자가 담배를 피는 이유는 여자의 가슴을 빨고싶은 욕구다''ㅇㅈㄹ했었는데ㅋㅋ 참고로 가정선생이 여자에 뚱뚱했음ㅋㅋ페미메갈돼지들은 뚱뚱한건 국룰인듯~,1주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,조미료의 집,아직 한발 남았다,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,어준이네 생태탕,개 꿀잼이지 ㅋㅋㅋ뻔한 결과 mbc kbs tbs야당조질때 댓글테러보고 알았지,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김기우,지금 무슨상황아냐면 애들이 나서기 시작했지요즘 애들이 앞으로 힘들어졌다는게 눈앞에서 벌어졌거든,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Roaring Lion,"여전히 20대 여성 60퍼센트, 30대 여성 50퍼센트가 잠재적 페미니즘 지지자이다.",2주 전,채널A 뉴스,2.6천,56,6
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,법원칙,속시원한 여자분 게스트 나타났네요조금만 천천히 말하세요,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Oni L,"내가 국힘당 찍는 이유는 그들이 잘해서, 좋아서가 아니라 민주당을 조져주길 바라서 찍는거다.",2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,권재범,"20,30대 남자들아민주당한테 표 주고 호구 되는거 이제 그만하자.페미니스트정책 그래 여성이 민주당 찍으니깐 그러려니 했음. 근데 ㅈㄴ 빡치는건 노인은 민주당 안찍는데 거기에도 정책 있음 ㅋㅋㅋㅋㅋ 표 주는 우리는 낙동강 오리알~~~",2주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,카리스마,민주당출신의원이나지지자 패널들보면 끝까지자기들패배를 상대방 당잘해서 인정안하고 본인들이 잘못해서 졌다생각하지ㅋㅋㅋ그말도 맞는데 민주당은 너희들은 국민을위해 갑질이나배채우기그리고 능력이나노력도 없는 무능력소유자들이기때문이다.,2주 전(수정됨),채널A 뉴스,2.6천,56,10
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,루틴TV,언론은 2030남성이 등돌린 이유를 아직도 제대로 파악 못하고 있네   논리와 상식이 통하지 않는 페미짓만 계속 밑어붙이니 이 사단 난거지암덩어리를 제거하지 않는 이상 4년전 민주당과 JTBC를 지지하던 2030남성들은 더 이상 돌아오지 않을거라 본다,2주 전,채널A 뉴스,2.6천,56,7
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,데이워커,20대 여성들 투표... 할말없게 만드네 ㅋㅋㅋ아직 멀었다,2주 전(수정됨),채널A 뉴스,2.6천,56,6
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,아빠닭,여든 야든... 거기서 거기다근데 요즘들어 민주당이 좀 더 더러워 보이긴 하네 ㅋㅋㅋ 무능한 놈들이 거짓말로 연명하는게,2주 전(수정됨),채널A 뉴스,2.6천,56,13
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Kai Mei,국힘당이 이번선거 계기로 노선을 잘타서 버릴카드는 확실히 버리면 된다는걸 깨우쳤음하네요 ㅎㅎㅎ 어줍잖게 페미표 빨려고 삽질하는 짓만 안하면 다음 대선도 문제 없을듯,2주 전(수정됨),채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,C AB,김예지의원님 항상응원합니다,2주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김환기,그렇다고   김무성  유승민 도내치라 국민의힘 국민들은 지켜본다  절대로 자만하지말라,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,스크킴,반사이익이다 너네도 잘한거없다 어쩐다 씨부리면서 은근 맥이려고하는데 뭐 틀린 말은 아니긴함 ㅋㅋ근데 웃긴건 문재인이 대통령된게 제일 큰 반사이익의 사례임,2주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,마린보이,40프로라도 깨어있는 20대 여성분들 함께갑시다..,2주 전(수정됨),채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,정좌파붕괴,문재인 정권을 끝내야합니다 여러분 모두 소중한 삶을 지켜야합니다 좌파들은 모두 끝내야합니다,2주 전,채널A 뉴스,2.6천,56,8
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,한사신의부름,말로만 하는 반성은 누구나 할수있다.적어도 정치인이라면 책임지는 자세부터 보여야 하는데 더불어만진당에 누구도 먼저 책임지겠다는 자는 단 한명도 보이지 않는다.,2주 전,채널A 뉴스,2.6천,56,12
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,톨이TV,맞음 내 나이 23인데. 국힘 좋아서 뽑은거 절대아님. 정치 잘하샘,2주 전,채널A 뉴스,2.6천,56,8
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,원주율진동,더블어 민주당은  내년 대선조작  시나리오에   들어간다...   더블어 민주당     1년 준비하면   충분히  대선조작   개표조작이  가능하다///    국민들 정신차려라,2주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,dldlckdtn,코로나사기극 에 놀아나는게  ㅋ ㅋ ㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,탄절이TV,3:26 왕토님아님?,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,미래만본다,3:23 왕토님 아님?,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,성지킴,이념보다는 상식파벌보다는 실용,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,JS P,20대여성 박영선 지지율이 더 높은 거 실화냐 ㅋㅋㅋㅋㅋ줬빡대가리들만 모아놨네 ㅋㅋ여자들은 그냥 0.5표 정도 주는 게 수준에 맞다,1주 전,채널A 뉴스,2.6천,56,3
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,송동주,Jane이형... 카바가 불가능한거같다... 그네누나랑 다를게 뭐야 이 좋은 기회를 다 말아먹고 말이지,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,JKL,달게 받아라~,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,조해운,진짜 특정당이 없는 2030세대들이 투표를 많이 해야함더 이상 진영논리는 통하지 않는다는 걸 보여줘야함,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,향이냥,20대여성이지만 박영선+기타 투표율에 충격적이고 부끄럽다... 4년간 겪어보고도 이런 결과가 나온다니,1주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,할리데이브슨,국민의힘이 잘해서가 아니라 더불어당과 청와당이 헛짓해서다,2주 전,채널A 뉴스,2.6천,56,20
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,고백,이러다가 다음 대선때는 빨간당 180석나오는거 아니냐...,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김지노,2030 분노같은 소리하네 ㅋㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김성현,서울 부산 수복 완료,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,yh jh 이이이ᅵᅵ잉이이이이이이ᅵ이이이이잉ᄋ,정점이 아니라 이거보다 더 올라가지 않을까,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,ace11 Leem,"애들 밥그릇 차별? 박영선씨~~. 오세훈 시장이 주장한 무료급식 반대는 진짜 차별을 반대하는 거였습니다. 있는 집에서 돈내고 좋은 음식을 만들어 힘든 가정의 아이들도 함께 잘 먹이자는 거였다는걸 잘 알겁니다.댁들이 원하는 바 아니야? 부자한테 돈 뺏어서 가난한 자들한테 주자! 오세훈이 그렇게 하겠다는데, 절대 반대였지, 민주당은. 이것들은 앞뒤도 안맞고 생각도 없고 상식도 없고. 세상 사람들이 다 지들 같이 멍청한 줄 알았다가 한대 쳐 맞고. 어쨋든 이제부터 본격 시작입니다. 이것들이 망해가는것이.. 단, 문**인한테 다 뒤집어 씌우고 도망가려 할겁니다.",2주 전,채널A 뉴스,2.6천,56,6
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,주현호,1:58에 나오는거 지들이 죄인인건 알고는있군아...ㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,듑듑,3:20 메이플 왕토 갓토 황토 광개토 아님!?,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,FARIS한,전지현 변호사님 👍👍,2주 전,채널A 뉴스,2.6천,56,2
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,조명수,와 변호사님 말씀 잘하시네요,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,카페인,이 정부의 탄생도 박근혜의 탄핵으로 인한 분노였다. 민주당이 잘해서가 아니였다.,2주 전,채널A 뉴스,2.6천,56,8
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,김해놀이공원풍선가게헬륨도둑김찬호,"제발 다음대선에는 ""쟤가 더병신이여서 니 뽑아준거다""라는 소리안나오고 ""니하는거보니깐 잘하더라 한번해봐라""라는 소리나왔으면좋겠다",1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Tim N,그놈이 그놈이다... 잘해서 찍어준건 아니다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,소지용,여가부만 폐지해도 저거결과 꽤 바뀐다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,koruwek uwek,이걸 이 지경까지 만들고 나서야 회초리니 뭐니 진작에 잘 좀해라,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,오동수,페미 중국몽 패망,2주 전,채널A 뉴스,2.6천,56,5
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,양모씨,그냥 최악보다 차악을 선택한거임,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,bc a,3:24 이분 메이플 간담회에서 말 잘하시던 그 분 아님?,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Boochoo Jjijim,전지현 변호사 시원시원하네,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Song,그만큼 지금 2030이 답이 없다는 얘기나 마찬가지,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박운배,투표연령 낮추어서 그동안 재미봤지? 민주당.2030. 젊은세대들이 바보가 아니다.또한번 야당무시하고 국민하면 이보다 더한패배가 있을것이다.,2주 전,채널A 뉴스,2.6천,56,7
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Jason Kim,정점????과연 정점일까,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박형준,회초리 수준이 아닌 거 같은데 ㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,육지훈,차악이지뭐 그놈이그놈 ㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이성철,짬뽕인지찐뽕인지 왜저리많이나오나,2주 전,채널A 뉴스,2.6천,56,1
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,박가로이,2030의 한사람으로써 이 표심은 죽기전까지 민주당은 절대 안뽑는다는 의지의 표현입니다. 이렇게 압도적으로 밟아야 쓰레기들이 더이상 정치못하죠.,2주 전,채널A 뉴스,2.6천,56,6
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,gonencome v,대선+총선+교육감선거까지는 싹갈아야댐.,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,Nakwbz Em,저거 당연한 결과임 하는 짓 보면 지미 시부엉임,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,John Han,ㅋㅋㅋ,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이진영,10은 도대체 왜 쳐 빼는거냐 102030이다,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,붉은노을,진봉아   너 갈자리가  없네   입이  헐도록 ㆍㆍ,2주 전,채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,탈다린,파란색은 한강 낙동강 뿐이네,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,불건전한앨리스,경험치 낮다고 투덜대던 놈들이 18세 투표옹호ㅋㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,역대연대,말해 뭐해,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,늘말그미,윤희숙님 명언이다,2주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,펑펑펑펑,"ㅋㅋ 20대 남성들이 부동산때문이라고?  아니지~ 20대는 부동산보단 당장의 생계가 우선인데 취업,코로나,성별역차별 등 그리고 인터넷을 가장 많이 하는 세대가 모든 세대중에서 2030 남자들임.게임뿐만아니라 유튜브,페이스북,여러 커뮤니티 사이트에서 가장 정보력이 큰 세대인데 보이는게 있는데ㅋㅋ 당장 NC,넥슨 등 트럭시위부터 2030남성들도 일어서기 시작했단거임. 온라인에선 페미들의 패악질까지,알페스 비판 등 그런 것들을 계속 비판하고 또 비판하는데 정치권이나 586세대들은 나는 페미입니다. ㅇㅈㄹ 하고 있고, 당장 중국,북한때문에 군대다녀온것도 억울한데 천안함 재조사에 친중,친북하면 20,30남성들이 좋아할까요?? 여성들은 군대도 안다녀오고 평화적인 통일, 중국에 대해 부정적인 이미지가 남성들보단 덜하겠죠.  조사를 할거면 똑바로 하시고, 2030남성들은 그렇다고 우파가 아닙니다. 제가 볼때 가장 실용주의적인 세대이며 정치적 신념 또한 우파니 좌파니 하며 무조건 옳아! 하는 세대가 아닙니다. 마찬가지로 오세훈 시장도 잘 못을 하면 그들은 언제든 뒤돌겁니다.",2주 전(수정됨),채널A 뉴스,2.6천,56,4
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,이영권,회초리아니고 둔기로 후려친거지ㅋㅋ 다신 일어나지 말라고ㅋㅋ,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,노쁘띠,전지현 변호사님 많이 화나셨음 ㅋ 말 잘한다.,1주 전,채널A 뉴스,2.6천,56,0
재보선 민심은 41:0…정점 찍은 2030의 분노 | 뉴스A 라이브,2021. 4. 7.,じんmaster,공공주택 240곳 분양 200곳 청년(여성)만 이게 유머지,2주 전,채널A 뉴스,2.6천,56,0
